entry_time,entry_price,entry_volatility,exit_time,exit_price,pnl_dollars,pnl_pct,holding_minutes,entry_fee,exit_fee
2024-12-05 15:30:00,101368.02,0.0005013310795231984,2024-12-05 16:00:00,101453.99,-31.474063032897245,0.0008480978517682515,30,25.0,39.93383910428555
2024-12-05 17:30:00,100956.68,0.000500163078283065,2024-12-05 17:45:00,101282.36,-7.805650387860844,0.0032259380954287285,15,24.858814842417758,39.8026565129993
2024-12-05 18:15:00,101076.0,0.0005002055467291653,2024-12-05 18:30:00,101164.01,-30.970650306888416,0.0008707309351378642,15,24.77715367934206,39.57876975000238
2024-12-05 18:45:00,100179.24,0.0005167730644564947,2024-12-05 19:00:00,100560.01,-2.1068308208330038,0.0038008872896219768,15,24.637784169376484,39.471361657672226
2024-12-05 19:15:00,100568.89,0.0005182534285246313,2024-12-06 17:30:00,100636.0,-32.6992494595646,0.0006673037755512722,1335,24.570922631900963,39.24136096654184
2024-12-06 17:45:00,100844.05,0.0006925205789491324,2024-12-06 18:00:00,101439.99,18.38107757502469,0.0059095206906109215,15,24.427747201672297,39.2170771527802
2024-12-06 18:15:00,101529.41,0.0006967323521514085,2024-12-06 19:30:00,101668.25,-25.695655286167998,0.0013674855394116493,75,24.412630527605675,39.01583905714256
2024-12-06 19:45:00,101439.99,0.0007063980087699201,2024-12-06 20:00:00,101666.15,-17.24377227440373,0.002229495487923342,15,24.28735981307124,38.84904736201213
2024-12-06 20:15:00,101787.97,0.0007061472642340412,2024-12-12 16:00:00,102346.98,14.18377586714125,0.00549190636182247,1185,24.18353198285255,38.80888769889682
